vault_address,vault_symbol,vault_name,asset_address,asset_symbol,asset_name,total_aum_usd_m,event_count
0x2bcc065433c608b2e71ea80405e260ca9b40ff65,ysyG-lp-yCRVv2-gauge,Wrapped YearnV3 Strategy Cove Rewards Gauge,0xfe08Fc631BE2DA2B47aa6adBA275ADAB2197C0cd,ysyG-lp-yCRVv2,Wrapped YearnV3 Strategy,0,12
0x0adc69041a2b086f8772acce2a754f410f211bed,saEthUSDC,Static Aave Ethereum USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,12
0x2fdd4d24392e33ad92874208b2fad2cb1a263c4b,liqBUNNI-LP-vault,Bunni pxETH/WETH LP Liquis Deposit Vault,0x5D5bc446C70b07FA7fE53b3AFD58081831A0712A,BUNNI-LP,Bunni pxETH/WETH LP,0,11
0x789f2f82ff6c2f69440a4d5f715083d06fd3a66d,tMATIC-0xd39ebf62201b90a7d05d59afc8c2a0a860f0c21a,tender MATIC-0xd39ebf62201b90a7d05d59afc8c2a0a860f0c21a,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,11
0xe21d736824f54b1bcbdb1221e776cb5cf0f7361f,USDTNUKEM,Tether USD/NUKEM Collateral,0x51015f4FeFE3366c6F62539140149F8088888888,NUKEM,NUKEM,0,11
0xf4e7ff66fd3d1c33b3020ffa575c33cb2968082d,ysyG-lp-yPRISMA-gauge,Wrapped YearnV3 Strategy Cove Rewards Gauge,0x6568921f9059B6b8a3902651783A7A0E74Ca83fF,ysyG-lp-yPRISMA,Wrapped YearnV3 Strategy,0,11
0x10b23f79e4a72807c3aef82077ca61eaa55e40d7,KPT-weETH-26SEP2024,Karak - PT ether.fi weETH 26SEP2024,0x1c085195437738d73d75DC64bC5A3E098b7f93b1,PT-weETH-26SEP2024,PT ether.fi weETH 26SEP2024,0,11
0x6568921f9059b6b8a3902651783a7a0e74ca83ff,ysyG-lp-yPRISMA,Wrapped YearnV3 Strategy,0x6130E6cD924a40b24703407F246966D7435D4998,yG-lp-yPRISMA,yGauge LP Yearn PRISMA Vault,0,11
0x3a2776ff8e1de8bd3d9a4af0afc8ea8cba1b68fb,vENDR,EnderVault,0x7ED0a51F8E34E2DD0B2A6BE29115b8cdEa3e679b,ENDR,Ender,0,11
0xe7e1043ea932dbaa7de79450824a92f40481c82b,yv-ajna-mpeth-weth,Yearn-Ajna Pool mpETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,11
0x5b8432fc269b818c86a586f5658921dc43c6106b,xCROC-lp,CROC LP Vault,0x6B268960693359F8c64E043D72ce7580867521B2,UNI-V2,Uniswap V2,0,11
0x0d00848440d2e2b3c6f288128c1a19c483e78f45,auraBAL-20WETH-80VCX-vault,Balancer 20 WETH 80 VCX Aura Deposit Vault,0x577A7f7EE659Aa14Dc16FD384B3F8078E23F1920,BAL-20WETH-80VCX,Balancer 20 WETH 80 VCX,0,11
0x1204f5060be8b716f5a62b4df4ce32acd01a69f5,aura50WETH-50AURA-vault,50WETH-50AURA Aura Deposit Vault,0xCfCA23cA9CA720B6E98E3Eb9B6aa0fFC4a5C08B9,50WETH-50AURA,50WETH-50AURA,0,11
0x549fad7794d331ea0e1675cd7e60ce6931914457,fcrvCVXETH,FARM_crvCVXETH,0x3A283D9c08E8b55966afb64C515f5143cf907611,crvCVXETH,Curve CVX-ETH,0,11
0xf47326be789beac9110ecd3564b08f7fffbefd2b,AST-V-WETH,AST-Vault-WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,11
0xaf7abaa64dcb57a477f61b09102d2570a38c6df3,aurasvETH/wstETH-vault,Balancer svETH/wstETH StablePool Aura Deposit Vault,0xdEdb11A6a23263469567C2881A9b9F8629eE0041,svETH/wstETH,Balancer svETH/wstETH StablePool,0,10
0x7d9a48273cf48c194086f6e79a56d7f23c0ed4f2,kPxEth,Koto PxEth Vault,0x04C154b66CB340F3Ae24111CC767e0184Ed00Cc6,pxETH,Pirex Ether,0,10
0x87588d3fbcdff1bf84555f0a22056d94534a74a6,ysyG-yvUSDC-1,Wrapped YearnV3 Strategy,0x622fA41799406B120f9a40dA843D358b7b2CFEE3,yG-yvUSDC-1,yGauge USDC-1 yVault,0,10
0x66afc16e2facf4eea0712edebe0b96c5f51606fa,ysyG-yvUSDC-1-gauge,Wrapped YearnV3 Strategy Cove Rewards Gauge,0x87588D3fBCdff1bF84555F0A22056d94534A74A6,ysyG-yvUSDC-1,Wrapped YearnV3 Strategy,0,10
0xe557658e3d13d074961265756dc2efb6c903a763,aurapxETH/frxETH-vault,Balancer pxETH/frxETH Aura Deposit Vault,0xB06bFBD7b50F80c8d9dA57Fc4cF5CBD5B3E2f148,pxETH/frxETH,Balancer pxETH/frxETH,0,10
0x97e6e0a40a3d02f12d1cec30ebfbae04e37c119e,YieldUSD,Real Yield USD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,10
0x5f76526390d9cd9944d65c605c5006480fa1bfcb,ysWETH,Sturdy Swell Aggregator Compounder,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,9
0xfb7c06ddd70c74ac2f68d0f947be3b4c503e3d6c,ysUSDC,sUSDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,9
0x120b128cf1a5117fe8e9e12b79b3437e7396bd14,ysyG-yvCurve-dYFIETH-f-f,Wrapped YearnV3 Strategy,0x28da6dE3e804bDdF0aD237CFA6048f2930D0b4Dc,yG-yvCurve-dYFIETH-f-f,yGauge Curve dYFIETH-f Factory yVault,0,9
0xb5907b7913f4dc10c5c0fc75c570c7d78d16768f,ysyG-yvCurve-dYFIETH-f-f-gauge,Wrapped YearnV3 Strategy Cove Rewards Gauge,0x120B128cF1a5117Fe8E9E12b79B3437e7396bd14,ysyG-yvCurve-dYFIETH-f-f,Wrapped YearnV3 Strategy,0,9
0xa36d3799ea28f4b75653ebf9d91dda4519578086,aurasDOLA-DOLA BSP-vault,sDOLA Stable Pool Aura Deposit Vault,0x264062CA46A1322c2E6464471764089E01F22F19,sDOLA-DOLA BSP,sDOLA Stable Pool,0,9
0x6e9e3baf06db9265f81e0d6862039569e73b076e,wPANDORA,Wasabi PANDORA Vault,0x9E9FbDE7C7a83c43913BddC8779158F1368F0413,PANDORA,Pandora,0,9
0xeed00e00236cd7f36f2558d8b5fd05046449599d,ysDAI,Aave V3 DAI Lender,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,9
0xf719b2d3925cc445d2bb67fa12963265e224fa11,yG-yvCurve-upYFI-f,yGauge Curve upYFI Factory yVault,0xFCa9Ab2996e7b010516adCC575eB63de4f4fa47A,yvCurve-upYFI-f,Curve upYFI Factory yVault,0,9
0x95ec73baa0ecf8159b4ee897d973e41f51978e50,auraezETH-WETH-BPT-vault,Balancer ezETH-WETH Stable Pool Aura Deposit Vault,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,ezETH-WETH-BPT,Balancer ezETH-WETH Stable Pool,0,9
0x312cef8839eda74dea9b1eec10b345071ca3d6da,wmooBIFI,WMoo BIFI,0xB1F1ee126e9c96231Cc3d3fAD7C08b4cf873b1f1,BIFI,Beefy,0,9
0x6174a27160f4d7885db4ffed1c0b5fbd66c87f3a,MPLohyUSDC1,Opportunistic High Yield Maple Pool USDC1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,9
0x502ec99b6dfa76cf2fe8041ce3dc954fecc43c31,tMATIC-0xe7db0d2384587956ef9d47304e96236022cce3af,tender MATIC-0xe7db0d2384587956ef9d47304e96236022cce3af,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,9
0x6030189834b69919bffbc25e01c596ea5858e46c,,,0x21E27a5E5513D6e65C4f830167390997aA84843a,stETH-ng-f,Curve.fi Factory Pool: stETH-ng,0,9
0x4a728224b87c63b53c5fbcacd95b5c3f0c9f5b22,,,0xdcA1daE87f5c733c84e0593984967ed756579BeE,AA_idle_cpFASA-USDC,IdleCDO AA Tranche - idle_cpFASA-USDC,0,9
0xce98eb8b2fb98049b3f2db0a212ba7ca3efd63b0,auraweETH/ezETH/rswETH-vault,Balancer weETH/ezETH/rswETH Aura Deposit Vault,0x848a5564158d84b8A8fb68ab5D004Fae11619A54,weETH/ezETH/rswETH,Balancer weETH/ezETH/rswETH,0,8
0x9c3a4c14a249504b4cdcf5c27867be790c92bb05,yv-ajna-deth-weth,Yearn-Ajna Pool dETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,8
0x0200802452017b8aea6e5c2fd95df4650ad26d88,liqBUNNI-LP-vault,Bunni DOLA/USDC LP Liquis Deposit Vault,0x09Dc7974f70Cc30E174F6A254309c50591472fcc,BUNNI-LP,Bunni DOLA/USDC LP,0,8
0x291eecab3a2d3f403745968c14edbb227d183636,AA_idle_cpPOR-USDC4626,IdleCDO AA Tranche - idle_cpPOR-USDC4626Adapter,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,8
0x093f4fca4b71912edb33b2d4bb92e5b85658d833,ysyG-yvCurve-yETH-f-gauge,Wrapped YearnV3 Strategy Cove Rewards Gauge,0x18f365ECCe58fA865Ec9FB027E9175125DB93B91,ysyG-yvCurve-yETH-f,Wrapped YearnV3 Strategy,0,8
0xee847a804b67f4887c9e8fe559a2da4278defb52,fUSDC(sfrxETH)-26,Fraxlend Interest Bearing USDC (Staked Frax Ether) - 26,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,8
0x30c3115dca6370c185d5d06407f29d3ddbc4cfc4,TBV2,US Treasury Bill Vault 2,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,8
0x5b88a0ddf1ca18e50e7a7cd86eee441ae7d51eb5,yv-ajna-meveth-weth,Yearn-Ajna Pool mevETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,8
0x18f365ecce58fa865ec9fb027e9175125db93b91,ysyG-yvCurve-yETH-f,Wrapped YearnV3 Strategy,0x81d93531720d86f0491DeE7D03f30b3b5aC24e59,yG-yvCurve-yETH-f,yGauge Curve yETH Factory yVault,0,8
0x24ae2da0f361aa4be46b48eb19c91e02c5e4f27e,mevETH,Mev Liquid Staking Receipt,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,8
0x7788a3538c5fc7f9c7c8a74eac4c898fc8d87d92,sUSDX,Staked USDX,0xf3527ef8dE265eAa3716FB312c12847bFBA66Cef,USDX,USDX,0,8
0x7f7b77e49d5b30445f222764a794afe14af062eb,mrp-aUSDC,Tokenised Morpho Position - Aave interest bearing USDC,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,8
0xec55e7cfebbe4f878e9dd998d3a038458ac3197d,cmETH,CIAN x Matrixpot stETH strategy pool,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,Liquid staked Ether 2.0,0,7
0xd24844c1eb111c1385a311deec62533a09d4c86b,pop-ezETH-WETH-BPT,Popcorn Balancer ezETH-WETH Stable Pool Vault,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,ezETH-WETH-BPT,Balancer ezETH-WETH Stable Pool,0,7
0x4742ba1631d01ed681baf7db180cea5ec626884d,wstZETA,Wrapped stZETA,0xf38FEEdb0c85c1e1D6864c7513Ac646d28bb0Cfc,stZETA,stZETA,0,7
0xccbc525ed9d85ad8325b7b6c4c6a79f5566dea3b,MPLhycWETH1,High Yield Corporate Loan Maple Pool WETH1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,7
0x6fc27f5cc0aafec8e2b8bc4e6393ac89e45232d3,xBASKET,xBasket LandX Index Fund,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,7
0x570ea5c8a528e3495ee9883910012bed598e8814,aurapxETH/wETH-vault,Balancer pxETH/wETH StablePool Aura Deposit Vault,0x88794C65550DeB6b4087B7552eCf295113794410,pxETH/wETH,Balancer pxETH/wETH StablePool,0,7
0x9d36f8f62347538440a212e9162f534f797542df,SATS,Satoshi,0x18084fbA666a33d37592fA2633fD49a74DD93a88,tBTC,tBTC v2,0,7
0x32467a5fc2d72d21e8dce990906547a2b012f382,FraxlendV1 - WBTC/FRAX,FraxlendV1 - Wrapped BTC/Frax - Variable Time-Weighted Interest Rate - 1,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,7
0xcb7dce63abe175ca354dcca9cc10554d255777ee,supYFI,Staked 1UP Locked YFI,0x95710BDE45C8D384A976Cc58Cc7a7e489576b098,upYFI,1UP Locked YFI,0,7
0x73e65dbd630f90604062f6e02fab9138e713edd9,spDAI,Spark DAI Vault,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,7
0x5cfd50de188a36d2089927c5a14e143dc65af780,ultraETH,Liquid ReStaked stEth,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,Liquid staked Ether 2.0,0,7
0xc779fee076eb04b9f8ea424ec19de27efd17a68d,fFRAX(AAVE)-20,Fraxlend Interest Bearing FRAX (Aave Token) - 20,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,7
0x34f4e4b964a3e648723ae71af5550fbc85e2e534,msfETH,MSF Staked Ether,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,Liquid staked Ether 2.0,0,7
0xee82f0e240426fd7457ba05a9ffff5768b15eaeb,dUSDTNUKEM,Tether USD/NUKEM Debt,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,Tether USD,0,7
0x7e17a9a0bb02035354a344a3256997b0137466ae,sNUKEM,sNUKEM,0x51015f4FeFE3366c6F62539140149F8088888888,NUKEM,NUKEM,0,7
0x1ab1da4dcbfc23b3bbea589b0eedb545d461ac3e,dAPE,dAPE,0x4d224452801ACEd8B2F0aebE155379bb5D594381,APE,ApeCoin,0,7
0x950a316587b7a9277adf13a5f4327c959472f030,ebPointFarm,Ebisu Point Farm,0xD9A442856C234a39a81a089C06451EBAa4306a72,pufETH,pufETH,0,7
0xffff08ef523d1618e8c552e98fcff681a127a73a,OKT,OkToken,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,Tether USD,0,7
0x05329aab081b125eef7fbbc8b857428d478e692b,yscrvUSD,Sturdy crvUSD Compounder,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,0,7
0x57fa6bb127a428fe268104ab4d170fe4a99b73b6,autoETH_guarded,Tokemak Guarded autoETH ,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,7
0xa536981111f0c1e510150c544d8762ae8e9bebd3,tMATIC-0x055bd801ca712b4ddf67db8bc23fb6c8510d52b9,tender MATIC-0x055bd801ca712b4ddf67db8bc23fb6c8510d52b9,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,7
0x24166a9c53d83b935c03f27c29081310d5bf1189,vcAu-ezETH-WETH-BPT,VaultCraft Aura Balancer ezETH-WETH Stable Pool Adapter,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,ezETH-WETH-BPT,Balancer ezETH-WETH Stable Pool,0,7
0xa323cccbcbade7806ca5bb9951bebd89a7882bf8,ysyPRISMA,StrategyYBSyPRISMA,0xe3668873D944E4A949DA05fc8bDE419eFF543882,yPRISMA,Yearn PRISMA,0,6
0x24eeb2143bd2361da07935dd691a4e3c005bdbaa,FJ_20230712_xxxxxx,FJ_20230712_xxxxxx,0x3231Cb76718CDeF2155FC47b5286d82e6eDA273f,EURe,Monerium EUR emoney,0,6
0x43ccad774b20de2cf920531529a7b7cc5a23f887,ysWETH,WETH-Ajna Router,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,6
0x158e9aee324b97b32da71178d4761c6b18bae02a,auraB-baoUSD-LUSD-BPT-vault,baoUSD-LUSD StablePool Aura Deposit Vault,0x7E9AfD25F5Ec0eb24d7d4b089Ae7EcB9651c8b1F,B-baoUSD-LUSD-BPT,baoUSD-LUSD StablePool,0,6
0xb139946d2f0e71b38e2c75d03d87c5e16339d2cd,auraDOLA-USDC BSP-vault,DOLA USDC Stable Pool Aura Deposit Vault,0xFf4ce5AAAb5a627bf82f4A571AB1cE94Aa365eA6,DOLA-USDC BSP,DOLA USDC Stable Pool,0,6
0x39dd7790e75c6f663731f7e1fdc0f35007d3879b,ma3WETH,AaveV3-ETH Optimizer Supply Vault WETH,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,6
0x0bbc2be1333575f00ed9db96f013a31fdb12a5eb,TBV1,US Treasury Bill Vault 1,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,6
0xf543fb92a316885f345319257efb3b444dcb5284,yv-ajna-ezeth-weth,Yearn-Ajna Pool ezETH/WETH Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,6
0x463f9ed5e11764eb9029762011a03643603ad879,stETHvv,stETH Volatility Vault,0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,stETH,Liquid staked Ether 2.0,0,6
0x5630d6564ba2154c324d80e0c12d1445e7f469fb,fpxETH(yvCurve-pxsteth-f)-9,Sturdy Interest Bearing pxETH (Curve pxsteth Factory yVault) - 9,0x04C154b66CB340F3Ae24111CC767e0184Ed00Cc6,pxETH,Pirex Ether,0,6
0xd508f85f1511aaec63434e26aeb6d10be0188dc7,maWBTC,Morpho-Aave Wrapped BTC Supply Vault,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,Wrapped BTC,0,6
0x3b51bba174478d641770bf4356a1bf3c215aed49,vc-swETH-WETH-BPT,VaultCraft Balancer swETH-WETH Stable Pool Vault,0xE7e2c68d3b13d905BBb636709cF4DfD21076b9D2,swETH-WETH-BPT,Balancer swETH-WETH Stable Pool,0,6
0xb5a46f712f03808ae5c4b885c6f598fa06442684,fFRAX(wstETH)-28,Fraxlend Interest Bearing FRAX (Wrapped liquid staked Ether 2.0) - 28,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,6
0x1d10bd08a745758e601cc9a98f04d4afce3bdd22,OKT,OkToken,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,Tether USD,0,6
0xb5ae5b75c0df5632c572a657109375646ce66f90,fFRAX(sUSDe)-31,Fraxlend Interest Bearing FRAX (Staked USDe) - 31,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,6
0x34f0a81703c2ed935a61372188a8f9ff78edf77d,wRAIL,Wasabi RAIL Vault,0xe76C6c83af64e4C60245D8C7dE953DF673a7A33D,RAIL,Rail,0,6
0xbe40491f3261fd42724f1aeb465796eb11c06ddf,Re7FRAX,Re7 FRAX,0x853d955aCEf822Db058eb8505911ED77F175b99e,FRAX,Frax,0,6
0x218337076c79a6d94eb3b557f2c89ddd82e883a0,tMATIC-0x2a7539f4bb5ddd12511ffb1bc15bcc29214492e2,tender MATIC-0x2a7539f4bb5ddd12511ffb1bc15bcc29214492e2,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,6
0x99cff9dc26a44dc2496b4448ebe415b5e894bd30,cvtBTC,Curve Vault for tBTC,0x18084fbA666a33d37592fA2633fD49a74DD93a88,tBTC,tBTC v2,0,6
0x93c1aea62756bb3f7b1b7bb9c83d33c2368688ac,∞-vc-swETH-WETH-BPT-xPYT,Timeless VaultCraft Balancer swETH-WETH Stable Pool Vault xPYT,0xA821Cf36a45A9aA449999cC3064Ae07b9d63C5F7,∞-vc-swETH-WETH-BPT-PYT,Timeless VaultCraft Balancer swETH-WETH Stable Pool Vault Perpetual Yield Token,0,6
0x09dab27cc3758040eea0f7b51df2aee14bc003d6,uUSDCv3,Unagii USD Coin Vault v3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,6
0xfdad59ef0686c3da702b7d651a3bd35a539c8bc4,,,0x3Eb6318b8D9f362a0e1D99F6032eDB1C4c602500,BB_idle_cpFAS-USDT,IdleCDO BB Tranche - idle_cpFAS-USDT,0,6
0x167c606be99dbf5a8af61e1983e5b309e8fa2ae7,dstkAAVE,Dullahan stkAave,0x4da27a545c0c5B758a6BA100e3a049001de870f5,stkAAVE,Staked Aave,0,6
0x27da6422620a688619aaef12bcc9c770c333a101,vcAu-swETH-WETH-BPT,VaultCraft Aura Balancer swETH-WETH Stable Pool Adapter,0xE7e2c68d3b13d905BBb636709cF4DfD21076b9D2,swETH-WETH-BPT,Balancer swETH-WETH Stable Pool,0,6
0x7694cd972baa64018e5c6389740832e4c7f2ce9a,PSPUNIV3,Univ3 strategy,0x2260FAC5E5542a773Aa44fBCfeDf7C193bc2C599,WBTC,Wrapped BTC,0,6
0xccaab6d7bee6d60bceeec0924f2ea188efa3d39f,GS-V1,GammaSwap V1,0xdBb1c91b7fe7a47AE4375A984E03AB7f0F5CCF9e,DS-V1,DeltaSwap V1,0,5
0x8debf3e349e799c10813cb94214d36a32e81906e,vcAu-svETH/wstETH,VaultCraft Aura Balancer svETH/wstETH StablePool Adapter,0xdEdb11A6a23263469567C2881A9b9F8629eE0041,svETH/wstETH,Balancer svETH/wstETH StablePool,0,5
0x4ebfc11ad2dd1c2a450ba194558d797ee5d305a6,pUSDT,Prime Tether USD,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDT,Tether USD,0,5
0x6abe5f87e3f4dc87301064f63ca5b244d119980d,uWETHv3,Unagii Wrapped Ether Vault v3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,5
0x5e2da626313cef5f67d21616df6e7a531e41c3f9,,,0x0a6f2449C09769950cFb76f905Ad11c341541f70,AA_idle_cpFAS-USDT,IdleCDO AA Tranche - idle_cpFAS-USDT,0,5
0x61f9f8de77d9aa02432f4014dc1ed4311372ce71,tMATIC-0x3a9df5dfcb4cc102ce20d40434a2b1baca9eafd3,tender MATIC-0x3a9df5dfcb4cc102ce20d40434a2b1baca9eafd3,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0,MATIC,Matic Token,0,5
0x30282284fc5290a049427ca01bb81a331a9f8107,lrt-yield-steakLRT,LRT YIELD LAYER VAULT STEAKHOUSE,0xBEEF69Ac7870777598A04B2bd4771c71212E6aBc,steakLRT,Steakhouse Resteaking Vault,0,5
0x610e01895cb39078890e3fe5239b78a51c07892f,dai-stk,dai-vault,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,5
0x30647a72dc82d7fbb1123ea74716ab8a317eac19,imUSD,Interest bearing mUSD,0xe2f2a5C287993345a840Db3B0845fbC70f5935a5,mUSD,mStable USD,0,5
0x352ebe877b94bd223dfd880d514c1b6237e436a8,VOUSD,VaultOUSD,0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86,OUSD,Origin Dollar,0,5
0x49f937483318813b312841b8cf6b9878c67c4893,GS-V1,GammaSwap V1,0x77D41314B4BF615AD51d60D9dF3A45a0ef44407e,DS-V1,DeltaSwap V1,0,5
0x48db0de4fed4b978c1aea882bc8d9bf94b15a3b7,∞-yvUSDC-xPYT,Timeless USDC yVault xPYT,0x77498eDf4dD1Cfb551976347E1EaD990DDE63149,∞-yvUSDC-PYT,Timeless USDC yVault Perpetual Yield Token,0,5
0x5930236b41f1b4ffe2223466c7cc5c6514286fda,ysDAI,ajna-stycrv-dai,0x6B175474E89094C44Da98b954EedeAC495271d0F,DAI,Dai Stablecoin,0,5
0xc21db71648b18c5b9e038d88393c9b254cf8eac8,ERY,EUR Real Yield,0x3231Cb76718CDeF2155FC47b5286d82e6eDA273f,EURe,Monerium EUR emoney,0,5
0xbdd6984c3179b099e9d383ee2f44f3a57764bf7d,auraGHO/USDT/USDC-vault,Balancer GHO/USDT/USDC Aura Deposit Vault,0x8353157092ED8Be69a9DF8F95af097bbF33Cb2aF,GHO/USDT/USDC,Balancer GHO/USDT/USDC,0,5
0x8bad70ac4eb937f598c2c48bb1b4da40ffa2ac7f,stCENT,Staked CENT,0x08ba718F288c3b12B01146816bef9FA03cC635bc,CENT,Centaurify,0,5
0x44dd83e0598e7a3709cf0b2e59d3319418068a65,veNWO,veNewO,0x98585dFc8d9e7D48F0b1aE47ce33332CF4237D96,NEWO,New Order,0,5
0x49c4719eacc746b87703f964f09c22751f397ba0,autoETH_guarded_gen2,Tokemak Guarded autoETH Gen2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,5
0xf97ecda5f9ff31d83f635a6ea70d2d3b9c8f2e00,amprPTweETH,Amphor (PT-weETH),0xc69Ad9baB1dEE23F4605a82b3354F8E40d1E5966,PT-weETH-27JUN2024,PT ether.fi weETH 27JUN2024,0,5
0x695e5c49eaeeb5333e2af0ddb27722d36e9324fa,,,0xbcC845bB731632eBE8Ac0BfAcdE056170aaaaa06,BB_idle_cpFASA-USDC,IdleCDO BB Tranche - idle_cpFASA-USDC,0,5
0xdff9005f434fdfa5e9f7c2587e4a9eb1bfae595b,vdrETH,DeSyn ETH Restaking Fund I (3x Points)-Vault,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,5
0x2517f7997e6214d0989916facfecfd56cee07eed,ysWETH,ajna-deth-weth-1,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WETH,Wrapped Ether,0,5
0xa35b7a9fe5dc4cd51ba47acdf67b0f41c893329a,BB_idle_cpPOR-USDC4626,IdleCDO BB Tranche - idle_cpPOR-USDC4626Adapter,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,USDC,USD Coin,0,5
0x9ec207610fd65d29bfeba3222a4ac994cf37a979,liqBUNNI-LP-vault,Bunni paUSD/wUSK LP Liquis Deposit Vault,0x2a51909a237885f8D46135801069c7F7B081D6C8,BUNNI-LP,Bunni paUSD/wUSK LP,0,5
0x142699ea1f4c24a46b546fdba78eb5282379cb84,liqBUNNI-LP-vault,Bunni GRAI/USDC LP Liquis Deposit Vault,0x380Bdc6aED21f4fF029e4577244dD1CB0400b618,BUNNI-LP,Bunni GRAI/USDC LP,0,5
0x6155c331aa73a9872b22871eb6d7516c6fb52a69,scrvUSD_CC,fija Strategy crvUSD CurveConvex,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,crvUSD,Curve.Fi USD Stablecoin,0,5
0x1a33b9be3fe58c1bde4325a68c09c1f7fa8aa1e5,GS-V1,GammaSwap V1,0x338C6807b433A95b2e2347e0CFFacD92b97fE8e2,DS-V1,DeltaSwap V1,0,5
0xbb5b77a1f61ece8feab332f2d437815983c00574,pop-svETH/wstETH,Popcorn Balancer svETH/wstETH StablePool Vault,0xdEdb11A6a23263469567C2881A9b9F8629eE0041,svETH/wstETH,Balancer svETH/wstETH StablePool,0,5
